36 [ 6.1  2.8  4.7  1.2] [0, 1] True
37 [ 6.4  2.9  4.3  1.3] [0, 1] True
38 [ 5.7  2.5  5.   2. ] [0, 1] True
39 [ 5.8  2.8  5.1  2.4] [0, 1] True
40 [ 6.4  3.2  5.3  2.3] [0, 1] True
41 [ 6.5  3.   5.5  1.8] [0, 1] True
42 [ 7.7  3.8  6.7  2.2] [0, 1] True
43 [ 7.7  2.6  6.9  2.3] [0, 1] True
44 [ 6.   2.2  5.   1.5] [0, 1] True
45 [ 6.9  3.2  5.7  2.3] [0, 1] True
46 [ 5.6  2.8  4.9  2. ] [0, 1] True
47 [ 7.7  2.8  6.7  2. ] [0, 1] True
48 [ 6.3  2.7  4.9  1.8] [0, 1] True
49 [ 6.7  3.3  5.7  2.1] [0, 1] True
50 [ 7.2  3.2  6.   1.8] [0, 1] True
51 [ 6.2  2.8  4.8  1.8] [0, 1] True
52 [ 6.1  3.   4.9  1.8] [0, 1] True
53 [ 6.4  2.8  5.6  2.1] [0, 1] True
54 [ 7.2  3.   5.8  1.6] [0, 1] True
55 [ 7.4  2.8  6.1  1.9] [0, 1] True
56 [ 7.9  3.8  6.4  2. ] [0, 1] True
57 [ 6.4  2.8  5.6  2.2] [0, 1] True
58 [ 6.3  2.8  5.1  1.5] [0, 1] True
59 [ 6.1  2.6  5.6  1.4] [0, 1] True
60 [ 7.7  3.   6.1  2.3] [0, 1] True
61 [ 6.3  3.4  5.6  2.4] [0, 1] True
62 [ 6.4  3.1  5.5  1.8] [0, 1] True
63 [ 6.   3.   4.8  1.8] [0, 1] True
64 [ 6.9  3.1  5.4  2.1] [0, 1] True
65 [ 6.7  3.1  5.6  2.4] [0, 1] True
66 [ 6.9  3.1  5.1  2.3] [0, 1] True
67 [ 5.8  2.7  5.1  1.9] [0, 1] True
68 [ 6.8  3.2  5.9  2.3] [0, 1] True
69 [ 6.7  3.3  5.7  2.5] [0, 1] True
70 [ 6.7  3.   5.2  2.3] [0, 1] True
71 [ 6.3  2.5  5.   1.9] [0, 1] True
72 [ 6.5  3.   5.2  2. ] [0, 1] True
73 [ 6.2  3.4  5.4  2.3] [0, 1] True
74 [ 5.9  3.   5.1  1.8] [0, 1] True
------------------ Results ---------------------
Iterations = 500     Learning Rate = 0.100
Error Value = 18.0314
Correctly Predicted = 74     Badly Predicted = 0
